ID,iyear,imonth,iday,date,dayweek,country_txt,country,region,region_txt,provstate,city,summary,crit1,crit2,crit3,success,suicide,doubtter_txt,doubtterr,gname,attacktype1_txt,Attacktype,attacktype2_txt,attacktype2,targtype,targtype1,targsubtype1_txt,targsubtype1,targtype2_txt,targtype2,targsubtype2_txt,targsubtype2,weaptype1_txt,weaptype1,weapsubtype1_txt,weapsubtype1,weaptype2_txt,weaptype2,weapsubtype2_txt,weapsubtype2,nkill,nkillter,nwound,nwoundte,helper,Foiling Method,Foiling Method (other),Key Factors Leading to Prevention,Key Factors Leading to Prevention (other),Arrests Made,Convictions Made,Case file link (if possible) , Post-incident on-the-ground changes,cite1,cite2,cite3,lat,long
201911120004,2019,11,12,11/12/2019,3,Israel,97,10,Middle East & North Africa,Southern,Netivot,"11/12/2019: Assailants fired a rocket targeting a civilian residence in Netivot, Southern, Israel. No casualties were reported in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191112,,,,,,,,,,,,,
201911120005,2019,11,12,11/12/2019,3,Israel,97,10,Middle East & North Africa,Southern,Sderot,"11/12/2019: Assailants fired a rocket at a civilian residence in Sderot, Southern, Israel. No casualties were reported in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191112,,,,,,,,,,,,,
201911120006,2019,11,12,11/12/2019,3,Israel,97,10,Middle East & North Africa,Jerusalem,Unknown,"11/12/2019: Assailants fired rockets targeting power lines in Jerusalem, Israel. No casualties were reported in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Utilities,21,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191112,,,,,,,,,,,,,
201911120007,2019,11,12,11/12/2019,3,Israel,97,10,Middle East & North Africa,Southern,Unknown,"11/12/2019: Assailants fired rockets targeting power lines in Southern, Israel. No casualties were reported in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Utilities,21,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191112,,,,,,,,,,,,,
201911120008,2019,11,12,11/12/2019,3,Israel,97,10,Middle East & North Africa,Southern,Eshkol regional council,"11/12/2019: Assailants fired a rocket targeting a civilian residence in Eshkol Regional Council, Southern, Israel. No casualties were reported in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191112,,,,,,,,,,,,,
201911130001,2019,11,13,11/13/2019,4,Israel,97,10,Middle East & North Africa,Southern,Ashkelon,"11/13/2019: Assailants fired a rocket targeting an assisted-living facility in Ashkelon, Southern, Israel. At least one civilian was injured in the attack. This was one of ten related attacks within 24 hours. Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident and stated that the attack was carried out in response to the killing of one of the group's commanders.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Business,1,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,1,0,20191113,,,,,,,,,,,,,
201911140001,2019,11,14,11/14/2019,5,Israel,97,10,Middle East & North Africa,Southern,Netivot,"11/14/2019: Assailants fired a rocket targeting Netivot, Southern, Israel. The rocket was intercepted by the Iron Dome missile defense system and shrapnel landed in the yard of a daycare. No casualties were reported in the attack. This was one of two rocket attacks in Southern on this date. The Popular Resistance Committees claimed responsibility for the incident.",,,,1,0,Terrorism,0,Popular Resistance Committees,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191114,,,,,,,,,,,,,
201911140002,2019,11,14,11/14/2019,5,Israel,97,10,Middle East & North Africa,Southern,Sderot,"11/14/2019: Assailants fired two rockets targeting Sderot, Southern, Israel. The rockets were intercepted by the Iron Dome missile defense system. No casualties were reported in the attack. This was one of two rocket attacks in Southern on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian Islamic Jihad (PIJ).",,,,0,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191114,,,,,,,,,,,,,
201911160001,2019,11,16,11/16/2019,7,Israel,97,10,Middle East & North Africa,Southern,Beersheba,"11/16/2019: Two rockets were safely intercepted by the Iron Dome missile defense system in Beersheba, Southern, Israel. No group claimed responsibility for the incident; however, sources attributed the attack to both Hamas and the Palestinian Islamic Jihad (PIJ).",,,,0,0,Terrorism,0,Hamas (Islamic Resistance Movement),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191116,,,,,,,,,,,,,
201911190001,2019,11,19,11/19/2019,3,Israel,97,10,Middle East & North Africa,Golan Heights,Unknown,"11/19/2019: Assailants fired four rockets from Syria into the Golan Heights, Israel. The rockets were safely intercepted by the Iron Dome missile defense system. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191119,,,,,,,,,,,,,
201911260001,2019,11,26,11/26/2019,3,Israel,97,10,Middle East & North Africa,Southern,Sderot,"11/26/2019: Two rockets were launched targeting Sderot, Southern, Israel. One rocket was intercepted by the Iron Dome missile defense system. One civilian was injured in the assault. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,1,0,20191126,,,,,,,,,,,,,
201912070001,2019,12,7,12/7/2019,7,Israel,97,10,Middle East & North Africa,Southern,Unknown,"12/07/2019: Assailants fired three rockets into Southern, Israel. There were no reported casualties as the rockets were intercepted. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,3,0,20191207,,,,,,,,,,,,,
201912190001,2019,12,19,12/19/2019,5,Israel,97,10,Middle East & North Africa,Southern,Sderot,"12/19/2019: Assailants fired a rocket targeting Sderot, Southern, Israel. The rocket was intercepted by the Iron Dome missile defense system. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191219,,,,,,,,,,,,,
201912250001,2019,12,25,12/25/2019,4,Israel,97,10,Middle East & North Africa,Southern,Ashkelon,"12/25/2019: Assailants fired a rocket targeting Ashkelon, Southern, Israel. The rocket was intercepted by the Iron Dome missile defense system. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian Islamic Jihad (PIJ).",,,,0,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,,#N/A,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20191225,,,,,,,,,,,,,
197201160001,1972,1,16,1/16/1972,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Unknown,-9,Unknown,Armed Assault,2,,#N/A,Private Citizens & Property,14,Laborer (General)/Occupation Identified,77,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,1,0,3,0,19720116,,,,,,,,,,,,,
197604290001,1976,4,29,4/29/1976,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,,,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,2,,0,,19760429,,,,,,,,,,,,,
197804200001,1978,4,20,4/20/1978,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Tourists,18,Tour Bus/Van,96,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,2,,,,19780420,,,,,,,,,,,,,
197808290001,1978,8,29,8/29/1978,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19780829,,,,,,,,,,,,,
197809120001,1978,9,12,9/12/1978,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,,,,,0,0,Unknown,-9,Palestinians,Facility/Infrastructure Attack,7,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,0,,0,,19780912,,,,,,,,,,,,,
197811190003,1978,11,19,11/19/1978,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Mizpe Yeriho,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Bus (excluding tourists),#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,4,,37,,19781119,,,,,,,,,,,,,
197901020002,1979,1,2,1/2/1979,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Military Transportation/Vehicle (excluding convoys),35,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790102,,,,,,,,,,,,,
197901260001,1979,1,26,1/26/1979,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Abu Dis,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Village/City/Town/Suburb,75,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790126,,,,,,,,,,,,,
197901260002,1979,1,26,1/26/1979,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Abu Dis,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790126,,,,,,,,,,,,,
197901310001,1979,1,31,1/31/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Janin,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790131,,,,,,,,,,,,,
197903070003,1979,3,7,3/7/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jericho,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Tourists,18,Tour Bus/Van,96,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790307,,,,,,,,,,,,,
197903070004,1979,3,7,3/7/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Tourists,18,Tour Bus/Van,96,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,,,19790307,,,,,,,,,,,,,
197904050001,1979,4,5,4/5/1979,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,,,,,1,0,Terrorism,0,Arabs,Bombing/Explosion,3,,#N/A,Business,1,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,13,,19790405,,,,,,,,,,,,,
197904230001,1979,4,23,4/23/1979,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,The incidnet occurred in the Silwan neighborhood.,,,,,0,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,1,1,1,19790423,,,,,,,,,,,,,
197905230002,1979,5,23,5/23/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Hebron,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790523,,,,,,,,,,,,,
197905230003,1979,5,23,5/23/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Hebron,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790523,,,,,,,,,,,,,
197905230004,1979,5,23,5/23/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Hebron,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790523,,,,,,,,,,,,,
197905240002,1979,5,24,5/24/1979,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Unknown,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,Bus (excluding tourists),#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,3,,19790524,,,,,,,,,,,,,
197905240003,1979,5,24,5/24/1979,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Military Transportation/Vehicle (excluding convoys),35,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,3,,19790524,,,,,,,,,,,,,
197906000001,1979,6,0,5/31/1979,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Assassination,1,,#N/A,Religious Figures/Institutions,15,Place of Worship,86,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,1,,0,,19790600,,,,,,,,,,,,,
197906260003,1979,6,26,6/26/1979,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Hebron,,,,,0,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Bank/Commerce,3,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790626,,,,,,,,,,,,,
197908010001,1979,8,1,8/1/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Industrial/Textiles/Factory,5,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790801,,,,,,,,,,,,,
197908210003,1979,8,21,8/21/1979,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Qalandia,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Military Unit/Patrol/Convoy,29,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,5,,19790821,,,,,,,,,,,,,
197908290005,1979,8,29,8/29/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,1,0,Terrorism,0,Palestinians,Assassination,1,,#N/A,Government (General),2,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790829,,,,,,,,,,,,,
197908290006,1979,8,29,8/29/1979,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Hebron,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19790829,,,,,,,,,,,,,
197910020001,1979,10,2,10/2/1979,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,Unknown,Kfar Dora,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19791002,,,,,,,,,,,,,
197910040002,1979,10,4,10/4/1979,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19791004,,,,,,,,,,,,,
197910270001,1979,10,27,10/27/1979,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19791027,,,,,,,,,,,,,
197910270002,1979,10,27,10/27/1979,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Neblus,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19791027,,,,,,,,,,,,,
198001010001,1980,1,1,1/1/1980,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19800101,,,,,,,,,,,,,
